id,domain,status,purchase_price,renewal_price,attractiveness,demand,length,registrar,created_at,expires_at,status_verified_at
0ba45a48-6711-41b7-afa6-8d3d85dc63df,aguacate.property,available,,,medium,low,8,,,,
10553c00-cfbf-4df6-9191-01e323fb5058,abatic.property,available,,,medium,low,6,,,,
17547c99-9e85-4cf4-a99b-35d0f3b2ccea,notes.property,available,,,high,low,5,,,,
a08b241d-8622-4a04-8e13-3ad4a0709639,registered.property,available,,,high,low,10,,,,
929560c5-e2f0-4291-ba02-442acfd291d8,xxxi.property,available,19.98,161.98,medium,low,4,namecheap,,,
a7245ab3-a848-4fec-b9ed-12adff2b5925,ardent.property,available,,,high,low,6,,,,
4f4b5704-db66-4ebc-b95d-27c199cfd6dd,known.property,available,,,high,low,5,,,,
6ecf9a94-3d1b-4348-81f9-a8e4fc087b45,ariose.property,available,,,medium,low,6,,,,
4bfe0eec-d169-443c-a8b1-5eb140fb3a46,professor.property,available,,,high,low,9,,,,
8b539568-2aa8-459c-9105-bf20ff610101,girl.property,available,,,high,low,4,,,,
f99953ab-0439-4129-96a1-ef4389faafdd,language.property,available,,,high,low,8,,,,
ea1ae90c-98b8-4dc0-a42b-78cb023ca5d6,uncommitted.property,available,,,medium,low,11,,,,
1017afe5-b5f1-4366-b77a-904c0cafc2b6,evacuate.property,available,,,high,low,8,,,,
dcc99196-bc0a-4a68-b336-b7e43473e589,version.property,available,,,high,low,7,,,,
5d4475e7-a924-411f-bc0e-0ac38fce446e,mouthfeel.property,available,161.98,,medium,low,10,namecheap,,,
57f03bea-44dd-4da4-b1f2-256eda4d483f,appealing.property,available,,,high,low,9,,,,
b303cae9-f042-4721-bf4b-994af1e47a14,fig.property,available,,,high,low,3,,,,
94e889a1-a76f-439f-a40d-5c851c17d75a,daniel.property,available,,,high,medium,6,,,,
97001711-4c26-4c33-878a-3c9cd2688ad5,scarlett.property,available,,,high,low,8,,,,
c685ddbb-b767-4f32-82a7-4c832cb328a8,redo.property,available,,,high,low,4,,,,
6241f1e0-397e-4dd6-8547-e23900364136,glittery.property,available,,,high,low,8,,,,
f23a997c-cc31-42c7-9078-9e30c468828f,awarding.property,available,,,high,low,8,,,,
9c1d4ecb-1c23-44ae-8f9a-b9967f979c7a,eat.property,available,,,high,low,3,,,,
b5e34acc-9d98-4d97-a709-71b1cb50dbef,schneider.property,available,,,high,low,9,,,,
a07787ae-d5d6-4bac-96b8-06b3443cfcea,sudden.property,available,,,high,low,6,,,,
6b5f5368-1c81-423d-81e4-99da16859063,aboard.property,available,,,high,low,6,,,,
